年份,排名,企业估值,企业信息,CEO,行业
2025,No.421,￥ 390 亿,菲利华,商春利,工业产品
2025,No.421,￥ 390 亿,惠泰医疗,葛昊,医疗器械
2025,No.421,￥ 390 亿,纽威股份,鲁良锋,工业阀门
2025,No.421,￥ 390 亿,盛屯矿业,熊波,金属
2025,No.421,￥ 390 亿,亚朵,王海军,酒店连锁
2025,No.421,￥ 390 亿,阳光保险,张维功,保险
2025,No.421,￥ 390 亿,永泰能源,王广西,煤炭
2025,No.431,￥ 380 亿,格科微,赵立新,CMOS图像传感器
2025,No.431,￥ 380 亿,恒玄科技,张亮,芯片
2025,No.431,￥ 380 亿,汇顶科技,张帆,半导体芯片
2025,No.431,￥ 380 亿,嘉立创,丁会,半导体
2025,No.431,￥ 380 亿,巨子生物,严建亚,生物科技
2025,No.431,￥ 380 亿,思特威,徐辰,芯片
2025,No.431,￥ 380 亿,桐昆股份,陈蕾,化工
2025,No.431,￥ 380 亿,文晔科技,郑文宗,电子设备
2025,No.431,￥ 380 亿,协鑫科技,朱共山,光伏材料
2025,No.431,￥ 380 亿,中租控股,陈凤龙,金融服务
2025,No.431,￥ 380 亿,卓胜微电子,许志翰,电子器件制造
2025,No.442,￥ 375 亿,华天科技,肖胜利,半导体
2025,No.442,￥ 375 亿,巨星科技,仇建平,工具制造
2025,No.442,￥ 375 亿,敏实,魏清莲,汽车零部件
2025,No.442,￥ 375 亿,三星医疗,沈国英,电气设备
2025,No.442,￥ 375 亿,世界先进积体电路,方略,半导体
2025,No.442,￥ 375 亿,信义玻璃,李贤义,玻璃
2025,No.448,￥ 370 亿,春风动力,赖民杰,摩托车及配件
2025,No.448,￥ 370 亿,复星国际,郭广昌,投资
2025,No.448,￥ 370 亿,剑南春,乔天明,白酒
2025,No.448,￥ 370 亿,景嘉微,曾万辉,电子元件
2025,No.448,￥ 370 亿,小马智行,彭军,无人驾驶
2025,No.453,￥ 365 亿,凯赛生物,刘修才,生物科技
2025,No.453,￥ 365 亿,睿创微纳,马宏,半导体
2025,No.453,￥ 365 亿,万达控股,尚吉永,轮胎、化工
2025,No.453,￥ 365 亿,鱼跃医疗,吴群,医疗设备
2025,No.457,￥ 360 亿,翱捷科技,戴保家,半导体
2025,No.457,￥ 360 亿,国金证券,冉云,金融服务
2025,No.457,￥ 360 亿,健鼎科技,王景春,电子元件
2025,No.457,￥ 360 亿,金盘科技,李志远,变压器
2025,No.457,￥ 360 亿,君实生物,熊俊,生物医药
2025,No.457,￥ 360 亿,龙盛,阮伟祥,化工、钢铁
2025,No.457,￥ 360 亿,仕佳光子,葛海泉,芯片
2025,No.457,￥ 360 亿,台湾水泥,张安平,水泥工业
2025,No.457,￥ 360 亿,天数智芯,盖鲁江,半导体
2025,No.457,￥ 360 亿,星河控股集团,黄楚龙,房地产、投资
2025,No.457,￥ 360 亿,雅迪控股,董经贵,电动车
2025,No.457,￥ 360 亿,雅戈尔,李如成,服装、房地产、投资
2025,No.457,￥ 360 亿,中国飞鹤,冷友斌,乳制品
2025,No.457,￥ 360 亿,中国儒意,柯利明,娱乐
2025,No.471,￥ 355 亿,欣旺达动力科技,王明旺,新能源电池
2025,No.472,￥ 350 亿,超颖电子,黄铭宏,印制电路板
2025,No.472,￥ 350 亿,广汇,韩士发,汽车销售、能源、房地产
2025,No.472,￥ 350 亿,海信家电,高玉玲,家用电器
2025,No.472,￥ 350 亿,杭叉,赵礼敏,工业产品
2025,No.472,￥ 350 亿,敬业集团,李赶坡,钢铁
2025,No.472,￥ 350 亿,美图公司,吴泽源,应用软件服务
2025,No.472,￥ 350 亿,三美股份,胡淇翔,化工
2025,No.472,￥ 350 亿,山子高科,叶骥,汽车制造
2025,No.472,￥ 350 亿,天岳先进,宗艳民,半导体材料
2025,No.472,￥ 350 亿,万丰奥威,赵亚红,汽车零部件
2025,No.472,￥ 350 亿,星宇股份,周晓萍,汽车灯具
2025,No.472,￥ 350 亿,修正药业,修涞贵,医药
2025,No.472,￥ 350 亿,雅克科技,沈琦,化工新材料
2025,No.472,￥ 350 亿,扬杰科技,梁勤,半导体
2025,No.472,￥ 350 亿,养元饮品,姚奎章,饮料
2025,No.472,￥ 350 亿,以岭药业,吴相君,医药
2025,No.472,￥ 350 亿,云知声,梁家恩,AI解决方案
2025,No.489,￥ 340 亿,安集科技,王淑敏,半导体
2025,No.489,￥ 340 亿,海信视像,于芝涛,家用电器
2025,No.489,￥ 340 亿,恒逸集团,邱建林,化工
2025,No.489,￥ 340 亿,捷佳伟创,左国军,光伏设备
2025,No.489,￥ 340 亿,金斯瑞生物科技,孟建革,生物科技
2025,No.489,￥ 340 亿,锦浪科技,王一鸣,光伏材料
2025,No.489,￥ 340 亿,晶晨股份,钟培峰,半导体
2025,No.489,￥ 340 亿,凯莱英,洪浩,医药研发外包
2025,No.489,￥ 340 亿,罗博特科,戴军,自动化装备
2025,No.489,￥ 340 亿,全志科技,张建辉,半导体
2025,No.489,￥ 340 亿,瑞浦兰钧,曹辉,锂电池
2025,No.489,￥ 340 亿,三一重能,李强,新能源
2025,No.489,￥ 340 亿,天能股份,张天任,新能源电池
2025,No.489,￥ 340 亿,万辰,王丽卿,食品零售
2025,No.489,￥ 340 亿,兴森科技,邱醒亚,印刷电路板
2025,No.489,￥ 340 亿,迎驾贡酒,倪永培,白酒
