年份,排名,企业估值,企业信息,CEO,行业
2021,No.408,￥ 380 亿,万得资讯,陆风,金融数据服务
2021,No.408,￥ 380 亿,威马汽车,沈晖,新能源汽车
2021,No.408,￥ 380 亿,智邦科技,郭飞龙,通信设备
2021,No.424,￥ 375 亿,建龙重工集团,张志祥,钢铁、矿业、船运
2021,No.425,￥ 370 亿,贝达药业,丁列明,生物医药
2021,No.425,￥ 370 亿,合生创展集团,朱桔榕,房地产
2021,No.425,￥ 370 亿,鸿远电子,郑红,军工电子元件
2021,No.425,￥ 370 亿,尖沙咀置业,黄志祥,房地产
2021,No.425,￥ 370 亿,玖龙纸业,张茵,纸业
2021,No.425,￥ 370 亿,立白集团,陈凯旋,日化用品
2021,No.425,￥ 370 亿,龙光集团,纪海鹏,房地产
2021,No.425,￥ 370 亿,派能科技,韦在胜,锂电池
2021,No.425,￥ 370 亿,思源电气,董增平,输变电设备
2021,No.425,￥ 370 亿,宋城集团,张娴,旅游、房地产
2021,No.425,￥ 370 亿,天顺风能,严俊旭,风电设备
2021,No.425,￥ 370 亿,伟明环保,项光明,固废发电
2021,No.425,￥ 370 亿,芯原股份,戴伟民,数字芯片设计
2021,No.425,￥ 370 亿,新产业,饶微,体外诊断
2021,No.425,￥ 370 亿,永辉超市,张轩松,超市零售
2021,No.440,￥ 365 亿,恒安国际,施文博,个人护理用品
2021,No.441,￥ 360 亿,达达,蒯佳祺,物流
2021,No.441,￥ 360 亿,叮咚买菜,梁昌霖,新零售
2021,No.441,￥ 360 亿,海吉亚医疗,朱义文,肿瘤医疗
2021,No.441,￥ 360 亿,海澜集团,周立宸,服装
2021,No.441,￥ 360 亿,南微医学,隆晓辉,医疗设备
2021,No.441,￥ 360 亿,万业企业,朱旭东,房地产
2021,No.441,￥ 360 亿,亚洲水泥,徐旭东,水泥工业
2021,No.441,￥ 360 亿,远东新世纪,徐旭东,纺织，投资
2021,No.449,￥ 355 亿,华峰测控,孙镪,半导体
2021,No.449,￥ 355 亿,人福医药,李杰,医药
2021,No.451,￥ 350 亿,宏达电子,钟若农,电子元件
2021,No.451,￥ 350 亿,汇通达,汪建国,电商
2021,No.451,￥ 350 亿,火炬电子,蔡明通,电子元件
2021,No.451,￥ 350 亿,敏实集团,魏清莲,汽车制造
2021,No.451,￥ 350 亿,纳微科技,江必旺,医药
2021,No.451,￥ 350 亿,星源材质,陈秀峰,锂电池
2021,No.451,￥ 350 亿,奕瑞科技,顾铁,医疗设备
2021,No.451,￥ 350 亿,鱼跃医疗,吴群,医疗设备
2021,No.451,￥ 350 亿,浙富控股,孙毅,清洁能源装备
2021,No.460,￥ 345 亿,建滔集团,张国荣,化工
2021,No.461,￥ 340 亿,富德生命人寿保险,方力,保险
2021,No.461,￥ 340 亿,和黄医药,杜志强,医药
2021,No.461,￥ 340 亿,嘉元科技,廖平元,铜
2021,No.461,￥ 340 亿,金发科技,袁志敏,塑料
2021,No.461,￥ 340 亿,康方生物,夏瑜,生物医药
2021,No.461,￥ 340 亿,蓝月亮集团,潘东,居家用品
2021,No.461,￥ 340 亿,瑞声科技,张宏江,声学科技
2021,No.461,￥ 340 亿,睿创微纳,马宏,电子元件
2021,No.461,￥ 340 亿,天境生物,臧敬五,生物医药
2021,No.461,￥ 340 亿,彤程新材,张宁,橡胶化工
2021,No.461,￥ 340 亿,稳健医疗,李建全,医疗用品
2021,No.461,￥ 340 亿,小马智行,彭军,人工智能
2021,No.461,￥ 340 亿,雅化集团,高欣,化工
2021,No.461,￥ 340 亿,益丰药房,高毅,医药零售
2021,No.461,￥ 340 亿,正邦集团,林印孙,饲料、养殖
2021,No.476,￥ 335 亿,安图生物,苗拥军,基因检测
2021,No.476,￥ 335 亿,寒武纪,陈天石,人工智能芯片
2021,No.476,￥ 335 亿,雅迪控股,董经贵,电动车
2021,No.476,￥ 335 亿,中国软件国际,陈宇红,软件和信息技术服务业
2021,No.480,￥ 330 亿,鄂尔多斯,王臻,能源、投资
2021,No.480,￥ 330 亿,居然之家,汪林朋,家居建材
2021,No.480,￥ 330 亿,美畅股份,吴英,金属制品
2021,No.480,￥ 330 亿,新濠博亚娱乐,何猷龙,博彩
2021,No.480,￥ 330 亿,正荣集团,欧宗荣,房地产
2021,No.480,￥ 330 亿,众安在线,欧亚平,金融科技
2021,No.486,￥ 325 亿,东方日升,林海峰,太阳能
2021,No.486,￥ 325 亿,东富龙,郑效东,医疗设备
2021,No.486,￥ 325 亿,国金证券,冉云,金融服务
2021,No.486,￥ 325 亿,赫基国际,徐宇,服装
2021,No.486,￥ 325 亿,同程旅行,吴志祥、梁建章,互联网旅游服务
2021,No.491,￥ 320 亿,比特大陆,詹克团,区块链
2021,No.491,￥ 320 亿,道通科技,李红京,汽车智能诊断
2021,No.491,￥ 320 亿,地平线机器人,余凯,人工智能
2021,No.491,￥ 320 亿,华大智能制造,汪健,基因检测
2021,No.491,￥ 320 亿,联影医疗,张强,医疗器械
2021,No.491,￥ 320 亿,双星新材,吴培服,包装材料
2021,No.491,￥ 320 亿,太阳纸业,李洪信,纸业
2021,No.491,￥ 320 亿,万达电影,曾茂军,影视娱乐
2021,No.491,￥ 320 亿,万能钥匙,陈大年,应用软件
2021,No.491,￥ 320 亿,卫宁健康,周炜,医疗数据服务
2021,No.491,￥ 320 亿,信立泰,叶澄海,生物医药
2021,No.491,￥ 320 亿,旭辉控股,林中,房地产
2021,No.491,￥ 320 亿,长川科技,赵轶,测试设备
2021,No.491,￥ 320 亿,中信博,蔡浩,光伏
