年份,排名,企业估值,企业信息,CEO,行业
2020,No.414,￥ 285 亿,天智航医疗科技,张送根,医疗机器人
2020,No.414,￥ 285 亿,均胜投资,王剑峰,汽车制造业
2020,No.418,￥ 280 亿,天山铝业,曾超林,铝
2020,No.418,￥ 280 亿,同程艺龙,吴志祥,互联网旅游服务
2020,No.418,￥ 280 亿,伟明环保,项光明,垃圾发电
2020,No.418,￥ 280 亿,海丰国际控股,杨绍鹏,海运
2020,No.418,￥ 280 亿,碧水源,文剑平,环保工程
2020,No.418,￥ 280 亿,格兰仕集团,梁昭贤,家电
2020,No.418,￥ 280 亿,横店集团,徐永安,影视文化、电气电子、医药健康
2020,No.418,￥ 280 亿,合盛集团,罗立国,化工
2020,No.418,￥ 280 亿,旷视科技,印奇,人工智能
2020,No.418,￥ 280 亿,杰瑞石油服务集团,孙伟杰,机械设备
2020,No.418,￥ 280 亿,济民可信,李义海,医药
2020,No.429,￥ 275 亿,九洲药业,花莉蓉,医药
2020,No.429,￥ 275 亿,明阳智慧能源集团,张传卫,风力发电机装备
2020,No.429,￥ 275 亿,万达控股,尚吉永,轮胎、电缆、化工
2020,No.429,￥ 275 亿,丸美生物技术,孙怀庆,化妆品
2020,No.433,￥ 270 亿,迪安诊断,陈海斌,医药
2020,No.433,￥ 270 亿,海吉亚,朱义文,肿瘤检测
2020,No.433,￥ 270 亿,红狮控股,章小华,水泥
2020,No.433,￥ 270 亿,九号公司,高禄峰,智能出行
2020,No.433,￥ 270 亿,千禾味业,伍超群,调味品
2020,No.433,￥ 270 亿,三全食品,陈南,食品加工
2020,No.433,￥ 270 亿,易事特集团,何佳,不间断电源
2020,No.433,￥ 270 亿,盈峰集团,何剑锋,环保设备
2020,No.433,￥ 270 亿,浙富控股,孙毅,清洁能源装备
2020,No.433,￥ 270 亿,稻花香,蔡开云,白酒
2020,No.433,￥ 270 亿,海天国际,张静章,注塑机
2020,No.433,￥ 270 亿,天茂集团,刘益谦,投资
2020,No.445,￥ 265 亿,绿城服务,李海荣,房地产
2020,No.445,￥ 265 亿,伟星集团,章卡鹏,服装辅料、管材
2020,No.445,￥ 265 亿,华泽集团,吴向东,酒业、零售
2020,No.445,￥ 265 亿,美锦能源,姚俊良,煤炭
2020,No.449,￥ 260 亿,柏楚电子,唐晔,电子元件
2020,No.449,￥ 260 亿,海思科,王俊民,医药
2020,No.449,￥ 260 亿,优刻得,季昕华,云计算
2020,No.449,￥ 260 亿,中教控股,于果、谢可滔,教育
2020,No.449,￥ 260 亿,金螳螂,朱兴良,建筑
2020,No.449,￥ 260 亿,前海人寿保险,张金顺,保险
2020,No.449,￥ 260 亿,多益网络,徐波,网络游戏
2020,No.449,￥ 260 亿,鄂尔多斯投资控股集团,王林祥,能源、投资
2020,No.449,￥ 260 亿,富源集团,缪寿良,房地产、教育、水电
2020,No.458,￥ 255 亿,雅克科技,沈琦,化工原料
2020,No.458,￥ 255 亿,修正药业,修涞贵,医药
2020,No.460,￥ 250 亿,多弗国际控股集团,胡兴荣,投资
2020,No.460,￥ 250 亿,蓝帆医疗,刘文静,医疗器械
2020,No.460,￥ 250 亿,良品铺子,杨红春,食品加工
2020,No.460,￥ 250 亿,先声药业,任晋生,医药
2020,No.460,￥ 250 亿,荣民,史贵禄,房地产
2020,No.460,￥ 250 亿,云从科技集团,周曦,人工智能
2020,No.467,￥ 245 亿,康基医疗,钟鸣,医疗器械
2020,No.467,￥ 245 亿,旗滨集团,俞其兵,玻璃
2020,No.467,￥ 245 亿,索菲亚家居,江淦钧,家具
2020,No.467,￥ 245 亿,中国远大集团,胡凯军,医药
2020,No.467,￥ 245 亿,重庆华宇集团,蒋业华,房地产
2020,No.467,￥ 245 亿,东方集团,张宏伟,能源、零售、投资
2020,No.467,￥ 245 亿,知乎,周源,传媒和娱乐
2020,No.467,￥ 245 亿,森马服饰,邱光和,服装
2020,No.475,￥ 240 亿,博瑞医药,袁建栋,生物医药
2020,No.475,￥ 240 亿,杭可科技,曹骥,锂电池
2020,No.475,￥ 240 亿,金达威,江斌,医药
2020,No.475,￥ 240 亿,联化科技,王萍,化工
2020,No.475,￥ 240 亿,三诺生物,李少波,医疗器械
2020,No.475,￥ 240 亿,一心堂,阮鸿献,医药
2020,No.475,￥ 240 亿,壹网壹创,林振宇,电子商务
2020,No.475,￥ 240 亿,泽璟制药,盛泽林,医药
2020,No.475,￥ 240 亿,长盈精密技术,陈奇星,消费电子精密件
2020,No.475,￥ 240 亿,昭衍新药研究中心,冯宇霞,生物医药
2020,No.475,￥ 240 亿,格林美,许开华,废弃资源综合利用、新能源
2020,No.475,￥ 240 亿,伊泰集团,张东海,能源
2020,No.475,￥ 240 亿,中天金融集团,罗玉平,房地产
2020,No.475,￥ 240 亿,隆基泰和,魏少军,房地产、建筑
2020,No.475,￥ 240 亿,大搜车,姚军红,汽车交易平台
2020,No.475,￥ 240 亿,融侨,林宏修,房地产、公共事业
2020,No.475,￥ 240 亿,联美集团,苏壮强,房地产、公共事业
2020,No.475,￥ 240 亿,传化集团,徐冠巨,化工、农业、投资
2020,No.493,￥ 235 亿,鸿路钢构,商晓波,金属结构
2020,No.493,￥ 235 亿,美畅股份,吴英,金属制品
2020,No.493,￥ 235 亿,卫星石化,杨卫东,化工
2020,No.493,￥ 235 亿,苏宁体育,张近东,传媒和娱乐
2020,No.497,￥ 230 亿,九毛九国际,管毅宏,餐饮
2020,No.497,￥ 230 亿,巨星科技,仇建平,工具制造
2020,No.497,￥ 230 亿,鹏欣集团,姜照柏,食品加工、房地产、半导体
2020,No.497,￥ 230 亿,日月股份,傅明康,汽车零部件制造
2020,No.497,￥ 230 亿,思瑞浦,周之栩,芯片
2020,No.497,￥ 230 亿,新易盛,高光荣,通信
2020,No.497,￥ 230 亿,豪迈科技,张恭运,机械制造
2020,No.497,￥ 230 亿,安科生物,宋礼华,生物工程
2020,No.497,￥ 230 亿,泛海控股,宋宏谋,房地产
2020,No.497,￥ 230 亿,华强集团,张恒春,投资
2020,No.497,￥ 230 亿,三只松鼠,章燎源,食品加工
2020,No.497,￥ 230 亿,申通快递,陈德军,快递
