年份,排名,企业估值,企业信息,CEO,行业
2023,No.418,￥ 305 亿,佰维存储,孙成思,半导体
2023,No.418,￥ 305 亿,芯原股份,戴伟民,半导体
2023,No.418,￥ 305 亿,宏发股份,郭满金,工业电器、投资
2023,No.418,￥ 305 亿,杰瑞股份,李慧涛,机械设备
2023,No.418,￥ 305 亿,凯赛生物,刘修才,生物医药
2023,No.418,￥ 305 亿,恒安国际,施文博,个人护理用品
2023,No.418,￥ 305 亿,仁宝电脑,许胜雄,电脑设备
2023,No.418,￥ 305 亿,五江轻化,肖安江,钛合金、保温容器
2023,No.431,￥ 300 亿,华天科技,肖胜利,半导体
2023,No.431,￥ 300 亿,自如,熊林,房地产服务
2023,No.431,￥ 300 亿,新瑞鹏,彭永鹤,宠物医院
2023,No.431,￥ 300 亿,养元饮品,姚奎章,饮料
2023,No.431,￥ 300 亿,众安在线,欧亚平,保险
2023,No.431,￥ 300 亿,海信家电,代慧忠,家用电器
2023,No.431,￥ 300 亿,雅克科技,沈琦,化工
2023,No.431,￥ 300 亿,中国宝安集团,陈政立,新材料
2023,No.431,￥ 300 亿,万达控股,尚吉永,轮胎、化工
2023,No.440,￥ 295 亿,瑞芯微,励民,半导体
2023,No.440,￥ 295 亿,泡泡玛特,王宁,玩具
2023,No.440,￥ 295 亿,天山铝业,曾超林,铝
2023,No.440,￥ 295 亿,海天国际,张剑鸣,注塑机
2023,No.440,￥ 295 亿,大参林医药集团,柯云峰,医药零售
2023,No.440,￥ 295 亿,口子窖,徐进,白酒
2023,No.440,￥ 295 亿,科博达,柯桂华,汽车电子产品
2023,No.440,￥ 295 亿,玲珑轮胎,王锋,轮胎
2023,No.440,￥ 295 亿,大北农,邵根伙,饲料
2023,No.449,￥ 290 亿,前程无忧,赵晓慧,人力资源服务
2023,No.449,￥ 290 亿,嘉晨,孙寿宽,钢铁、耐火材料、煤化工
2023,No.449,￥ 290 亿,可成科技,洪水树,电脑设备
2023,No.449,￥ 290 亿,宋城集团,张娴,旅游、房地产
2023,No.449,￥ 290 亿,海吉亚医疗,朱义文,肿瘤检测
2023,No.449,￥ 290 亿,圆心科技,何涛,健康科技
2023,No.449,￥ 290 亿,锦浪科技,王一鸣,光伏材料
2023,No.449,￥ 290 亿,欣旺达动力,王明旺,新能源电池
2023,No.449,￥ 290 亿,龙盛集团,阮伟祥,化工、钢铁
2023,No.449,￥ 290 亿,宇通客车,汤玉祥,客车制造
2023,No.459,￥ 285 亿,电讯盈科,李泽楷,电信服务
2023,No.459,￥ 285 亿,友达光电,彭双浪,电子元件
2023,No.459,￥ 285 亿,九州通,刘长云,医药流通
2023,No.459,￥ 285 亿,晶晨股份,钟培峰,半导体
2023,No.459,￥ 285 亿,旭隼科技,谢卓明,电气设备
2023,No.459,￥ 285 亿,研祥集团,陈志列,特种计算机
2023,No.459,￥ 285 亿,华测检测,万峰,病理检测
2023,No.459,￥ 285 亿,通策医疗,吕建明,医疗服务
2023,No.467,￥ 280 亿,唯捷创芯,荣秀丽,半导体
2023,No.467,￥ 280 亿,中矿资源,王平卫,有色金属
2023,No.467,￥ 280 亿,永钢,吴耀芳,钢铁
2023,No.467,￥ 280 亿,丽珠集团,朱保国,中成药
2023,No.467,￥ 280 亿,百润股份,刘晓东,饮料
2023,No.467,￥ 280 亿,梅花生物,王爱军,化工
2023,No.473,￥ 275 亿,天岳先进,宗艳民,半导体材料
2023,No.473,￥ 275 亿,富邦媒体科技,蔡明忠,电子商务
2023,No.473,￥ 275 亿,永辉超市,张轩松,超市零售
2023,No.473,￥ 275 亿,东久新宜,孙冬平,物流
2023,No.473,￥ 275 亿,万达电影,张霖,电影
2023,No.473,￥ 275 亿,蓝晓科技,高月静,新材料
2023,No.473,￥ 275 亿,安图生物,苗拥军,基因检测
2023,No.473,￥ 275 亿,甘李药业,甘忠如,生物制药
2023,No.473,￥ 275 亿,药华医药,詹青柳,生物科技
2023,No.473,￥ 275 亿,医联,王仕锐,健康科技
2023,No.473,￥ 275 亿,太平洋,郑亚南,证券服务
2023,No.473,￥ 275 亿,捷佳伟创,左国军,太阳能
2023,No.473,￥ 275 亿,中公教育,李永新,教育
2023,No.473,￥ 275 亿,均胜电子,王剑峰,汽车零部件
2023,No.487,￥ 270 亿,国联股份,刘泉,电子商务
2023,No.487,￥ 270 亿,华邦电子,焦佑钧,半导体
2023,No.487,￥ 270 亿,力晶积成电子,黄崇仁,半导体
2023,No.487,￥ 270 亿,观澜湖,朱鼎健,房地产
2023,No.487,￥ 270 亿,海雅,涂辉龙,金融、地产
2023,No.487,￥ 270 亿,多益网络,徐波,网络游戏
2023,No.487,￥ 270 亿,富卫集团,黄清风,保险
2023,No.487,￥ 270 亿,科沃斯,钱东奇,机器人
2023,No.487,￥ 270 亿,群光电子,许昆泰,电子零件
2023,No.496,￥ 265 亿,韵达股份,"聂腾云,陈立英",物流
2023,No.496,￥ 265 亿,大联大,黄伟祥,半导体
2023,No.496,￥ 265 亿,世界先进积体电路,方略,半导体
2023,No.496,￥ 265 亿,中科飞测,陈鲁,半导体
2023,No.496,￥ 265 亿,永兴材料,高兴江,钢铁
2023,No.496,￥ 265 亿,海思科,王俊民,医药
2023,No.496,￥ 265 亿,格兰仕,梁昭贤,家电
